Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P2ULV22082 ,1 ,0.42  ,5.20    ,1.05   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT1587  ,12.99   ,2.64   ,31003.17   ,1   ,
P2ULV22083 ,1 ,0.42  ,0.59    ,0.19   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT1587  ,1.47    ,0.48   ,3742.19    ,1   ,
P2ULV22084 ,1 ,0.42  ,2.18    ,0.44   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8249  ,5.45    ,1.11   ,11389.09   ,1   ,
P2ULV22085 ,1 ,0.42  ,3.69    ,0.75   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8249  ,9.23    ,1.87   ,20671.21   ,1   ,
P2ULV22086 ,1 ,0.42  ,5.45    ,1.11   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8249  ,13.63   ,2.77   ,32537.59   ,1   ,
P2ULV22087 ,1 ,0.42  ,5.34    ,1.09   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8249  ,13.36   ,2.71   ,31891.70   ,1   ,
P2ULV22088 ,1 ,0.42  ,5.78    ,1.17   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8249  ,14.44   ,2.93   ,34474.88   ,1   ,
P2ULV22089 ,1 ,0.42  ,5.66    ,1.15   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT2514  ,14.15   ,2.87   ,33774.96   ,1   ,
P2ULV22090 ,1 ,0.42  ,2.35    ,0.77   ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT2957  ,5.87    ,1.93   ,14922.56   ,1   ,
P2ULV22091 ,1 ,0.42  ,5.41    ,1.10   ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT2957  ,13.53   ,2.75   ,32291.61   ,1   ,
P2ULV22092 ,1 ,0.42  ,6.00    ,1.22   ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT3821  ,14.99   ,3.04   ,35787.23   ,2   ,
P2ULV22093 ,1 ,0.42  ,5.92    ,1.20   ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT2957  ,14.80   ,3.00   ,35318.06   ,1   ,
P2ULV22094 ,1 ,0.42  ,7.15    ,1.45   ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT3821  ,17.87   ,3.63   ,42658.21   ,2   ,
P2ULV22095 ,1 ,0.42  ,4.25    ,1.40   ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT2957  ,10.62   ,3.49   ,26986.89   ,1   ,
P2ULV22096 ,1 ,0.42  ,2.61    ,0.53   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT8082  ,6.54    ,1.33   ,22561.25   ,1   ,
P2ULV22097 ,1 ,0.42  ,6.48    ,1.32   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,16.21   ,3.29   ,38690.66   ,2   ,
P2ULV22098 ,1 ,0.42  ,8.70    ,1.77   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT8512  ,21.75   ,4.42   ,67038.59   ,1   ,
P2ULV22099 ,1 ,0.42  ,6.15    ,1.25   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT8512  ,15.39   ,3.12   ,36730.20   ,2   ,
P2ULV22100 ,1 ,0.42  ,4.81    ,0.98   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT8512  ,12.03   ,2.44   ,28726.18   ,1   ,
P2ULV22101 ,1 ,0.42  ,5.39    ,1.10   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT8512  ,13.48   ,2.74   ,32187.63   ,1   ,
P2ULV22102 ,1 ,0.42  ,6.36    ,1.29   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT8512  ,15.90   ,3.23   ,37947.70   ,2   ,
P2ULV22103 ,1 ,0.42  ,5.84    ,1.19   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT8082  ,14.59   ,2.96   ,34835.51   ,1   ,
P2ULV22104 ,1 ,0.42  ,5.20    ,1.06   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT106   ,12.99   ,2.64   ,31018.56   ,1   ,
P2ULV22105 ,1 ,0.42  ,5.80    ,1.18   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT106   ,14.49   ,2.94   ,34597.54   ,1   ,
P2ULV22106 ,1 ,0.42  ,5.68    ,1.15   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT106   ,14.20   ,2.88   ,33895.13   ,1   ,
P2ULV22107 ,1 ,0.42  ,5.44    ,1.10   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT8082  ,13.60   ,2.76   ,32473.27   ,1   ,
P2ULV22108 ,1 ,0.42  ,6.36    ,1.29   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT3455 ,15.91   ,3.23   ,37968.39   ,2   ,
P2ULV22109 ,1 ,0.42  ,2.35    ,0.77   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT1124  ,5.87    ,1.93   ,38561.73   ,1   ,
P2ULV22110 ,1 ,0.42  ,5.46    ,1.11   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT106   ,13.65   ,2.77   ,32582.39   ,1   ,
P2ULV22111 ,1 ,0.42  ,5.81    ,1.18   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT106   ,14.51   ,2.95   ,34645.29   ,1   ,
P2ULV22112 ,1 ,0.42  ,6.06    ,1.23   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT106   ,15.15   ,3.08   ,36163.81   ,2   ,
P2ULV22113 ,1 ,0.42  ,16.38   ,3.33   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT106   ,40.95   ,8.32   ,133077.70  ,1   ,
P2ULV22114 ,1 ,0.42  ,6.04    ,1.23   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT3455 ,15.10   ,3.07   ,36038.39   ,2   ,
P2ULV22115 ,1 ,0.42  ,5.83    ,1.18   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,14.58   ,2.96   ,34801.02   ,1   ,
P2ULV22116 ,1 ,0.42  ,6.63    ,1.35   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,16.57   ,3.37   ,63358.67   ,3   ,
P2ULV22117 ,1 ,0.42  ,5.29    ,1.07   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,13.21   ,2.68   ,31542.48   ,1   ,
P2ULV22118 ,1 ,0.42  ,5.89    ,1.20   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,14.72   ,2.99   ,35140.29   ,1   ,
P2ULV22119 ,1 ,0.42  ,6.06    ,1.23   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3567  ,15.15   ,3.08   ,36172.31   ,2   ,
P2ULV22120 ,1 ,0.42  ,6.31    ,1.28   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,15.77   ,3.20   ,37635.30   ,2   ,
P2ULV22121 ,1 ,0.42  ,5.87    ,1.19   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7295  ,14.67   ,2.98   ,35018.69   ,1   ,
P2ULV22122 ,1 ,0.42  ,5.42    ,1.10   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,13.55   ,2.75   ,32340.10   ,1   ,
P2ULV22123 ,1 ,0.42  ,12.47   ,2.53   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,31.19   ,6.33   ,119215.00  ,5   ,
P2ULV22124 ,1 ,0.42  ,5.39    ,1.09   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,13.47   ,2.73   ,32145.20   ,1   ,
P2ULV22125 ,1 ,0.42  ,4.97    ,1.01   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,12.43   ,2.52   ,29661.45   ,1   ,
P2ULV22126 ,1 ,0.42  ,6.02    ,1.22   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,15.04   ,3.05   ,35909.73   ,2   ,
P2ULV22127 ,3 ,0.42  ,19.19   ,6.31   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3567  ,47.98   ,15.77  ,121860.70  ,1   ,
P2ULV22128 ,1 ,0.42  ,14.92   ,4.90   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,37.30   ,12.26  ,94745.86   ,1   ,
P2ULV22129 ,1 ,0.42  ,4.96    ,1.01   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,12.39   ,2.52   ,29572.52   ,1   ,
P2ULV22130 ,1 ,0.42  ,5.29    ,1.07   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,13.21   ,2.68   ,31542.83   ,1   ,
P2ULV22131 ,1 ,0.42  ,0.48    ,0.16   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,1.21    ,0.40   ,3076.82    ,1   ,
P2ULV22132 ,1 ,0.42  ,7.60    ,1.54   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,19.00   ,3.86   ,45351.29   ,3   ,
P2ULV22133 ,1 ,0.42  ,5.84    ,1.19   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,14.59   ,2.96   ,34836.05   ,1   ,
P2ULV22134 ,1 ,0.42  ,4.74    ,0.96   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,11.85   ,2.41   ,28295.00   ,1   ,
P2ULV22135 ,1 ,0.42  ,5.88    ,1.19   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,14.70   ,2.98   ,35086.63   ,1   ,
P2ULV22136 ,1 ,0.42  ,6.29    ,1.28   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,15.72   ,3.19   ,37514.47   ,2   ,
P2ULV22137 ,1 ,0.42  ,7.08    ,1.44   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,17.69   ,3.59   ,42231.43   ,2   ,
P2ULV22138 ,1 ,0.42  ,5.70    ,1.16   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,14.24   ,2.89   ,33989.77   ,1   ,
P2ULV22139 ,1 ,0.42  ,5.29    ,1.07   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,13.22   ,2.68   ,31551.43   ,1   ,
P2ULV22140 ,1 ,0.42  ,5.82    ,1.18   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,14.56   ,2.96   ,34758.18   ,1   ,
P2ULV22141 ,1 ,0.42  ,5.19    ,1.05   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,12.97   ,2.63   ,30969.29   ,1   ,
P2ULV22142 ,1 ,0.42  ,5.07    ,1.03   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7295  ,12.68   ,2.58   ,30271.22   ,1   ,
P2ULV22143 ,1 ,0.42  ,13.25   ,2.69   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,33.13   ,6.73   ,109506.70  ,1   ,
P2ULV22144 ,1 ,0.42  ,1.32    ,0.43   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,3.30    ,1.09   ,8386.85    ,1   ,
P2ULV22145 ,1 ,0.42  ,4.97    ,1.01   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,12.43   ,2.52   ,29664.14   ,1   ,
P2ULV22146 ,1 ,0.42  ,5.31    ,1.08   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT8444  ,13.29   ,2.70   ,31712.64   ,1   ,
P2ULV22147 ,1 ,0.42  ,8.52    ,1.73   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT8444  ,21.29   ,4.32   ,81397.44   ,4   ,
P2ULV22148 ,1 ,0.42  ,5.29    ,1.07   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT8444  ,13.22   ,2.68   ,31557.37   ,1   ,
P2ULV22149 ,1 ,0.42  ,5.99    ,1.22   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT3455 ,14.97   ,3.04   ,35737.66   ,2   ,
P2ULV22150 ,1 ,0.42  ,6.22    ,1.26   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT3455 ,15.56   ,3.16   ,37147.60   ,2   ,
P2ULV22151 ,1 ,0.42  ,8.66    ,1.76   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT3455 ,21.66   ,4.40   ,74777.92   ,1   ,
P2ULV22152 ,1 ,0.42  ,5.64    ,1.14   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT3455 ,14.09   ,2.86   ,33628.51   ,1   ,
P2ULV22153 ,1 ,0.42  ,7.65    ,1.55   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT3455 ,19.12   ,3.88   ,66016.89   ,1   ,
P2ULV22154 ,1 ,0.42  ,3.36    ,0.68   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,8.40    ,1.70   ,18266.38   ,1   ,
P2ULV22155 ,1 ,0.42  ,6.37    ,1.29   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,15.92   ,3.23   ,38011.44   ,2   ,
P2ULV22156 ,1 ,0.42  ,7.05    ,1.43   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,17.62   ,3.58   ,42057.29   ,2   ,
P2ULV22157 ,3 ,0.42  ,72.91   ,14.80  ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT4732 ,182.26  ,37.01  ,696737.60  ,81  ,
P2ULV11195 ,1 ,0.42  ,5.64    ,1.15   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,14.10   ,2.86   ,33662.59   ,1   ,
P2ULV22159 ,1 ,0.42  ,6.02    ,1.22   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,15.06   ,3.06   ,35953.70   ,2   ,
P2ULV15127 ,1 ,0.42  ,6.00    ,1.22   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,15.01   ,3.05   ,35831.93   ,2   ,
P2ULV22161 ,1 ,0.42  ,5.78    ,1.17   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,14.46   ,2.94   ,34508.29   ,1   ,
P2ULV22162 ,1 ,0.42  ,2.49    ,0.82   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,6.22    ,2.05   ,15807.05   ,1   ,
P2ULV22163 ,1 ,0.42  ,6.58    ,1.34   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3615  ,16.46   ,3.34   ,39289.83   ,2   ,
P2ULV22164 ,1 ,0.42  ,5.71    ,1.16   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3615  ,14.27   ,2.90   ,34070.84   ,1   ,
P2ULV22165 ,1 ,0.42  ,6.51    ,1.32   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT4732 ,16.29   ,3.31   ,38878.83   ,2   ,
P2ULV22166 ,1 ,0.42  ,6.49    ,1.32   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT4732 ,16.22   ,3.29   ,38713.64   ,2   ,
P2ULV22167 ,1 ,0.42  ,5.68    ,1.15   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT4732 ,14.20   ,2.88   ,33891.40   ,1   ,
P2ULV22168 ,1 ,0.42  ,6.31    ,1.28   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3615  ,15.76   ,3.20   ,37630.82   ,2   ,
P2ULV22169 ,1 ,0.42  ,5.70    ,1.16   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,14.24   ,2.89   ,33986.81   ,1   ,
P2ULV22170 ,1 ,0.42  ,5.69    ,1.16   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,14.24   ,2.89   ,33983.29   ,1   ,
P2ULV22171 ,1 ,0.42  ,6.62    ,1.35   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,16.56   ,3.36   ,39535.33   ,2   ,
P2ULV22172 ,1 ,0.42  ,5.08    ,1.03   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,12.69   ,2.58   ,30291.60   ,1   ,
P2ULV10233 ,1 ,0.42  ,5.57    ,1.13   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,13.91   ,2.83   ,33215.62   ,1   ,
P2ULV9995  ,1 ,0.42  ,5.88    ,1.19   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,14.69   ,2.98   ,35071.65   ,1   ,
P2ULV5266  ,1 ,0.42  ,5.89    ,1.20   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,14.73   ,2.99   ,35158.44   ,1   ,
P2ULV22176 ,1 ,0.42  ,5.80    ,1.18   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,14.50   ,2.94   ,34602.05   ,1   ,
P2ULV22177 ,1 ,0.42  ,8.64    ,1.75   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,21.60   ,4.39   ,51552.84   ,4   ,
P2ULV22178 ,1 ,0.42  ,6.52    ,1.32   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,16.30   ,3.31   ,38919.98   ,2   ,
P2ULV22179 ,1 ,0.42  ,6.37    ,1.29   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3615  ,15.93   ,3.24   ,38031.21   ,2   ,
P2ULV22180 ,1 ,0.42  ,6.55    ,1.33   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,16.38   ,3.33   ,39107.41   ,2   ,
P2ULV22181 ,1 ,0.42  ,5.08    ,1.03   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,12.70   ,2.58   ,30324.42   ,1   ,
P2ULV22182 ,1 ,0.42  ,4.89    ,0.99   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,12.22   ,2.48   ,29179.76   ,1   ,
P2ULV22183 ,1 ,0.42  ,5.73    ,1.16   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,14.34   ,2.91   ,34221.29   ,1   ,
P2ULV22184 ,1 ,0.42  ,6.57    ,1.33   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,16.43   ,3.34   ,39208.92   ,2   ,
P2ULV22185 ,1 ,0.42  ,7.14    ,1.45   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,17.86   ,3.63   ,42624.48   ,2   ,
P2ULV14022 ,1 ,0.42  ,5.46    ,1.11   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,13.64   ,2.77   ,32558.87   ,1   ,
P2ULV22187 ,1 ,0.42  ,5.94    ,1.21   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,14.85   ,3.02   ,35454.02   ,1   ,
P2ULV22188 ,1 ,0.42  ,6.66    ,1.35   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,16.64   ,3.38   ,39721.86   ,2   ,
P2ULV22189 ,1 ,0.42  ,5.08    ,1.03   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,12.69   ,2.58   ,30289.94   ,1   ,
P2ULV22190 ,1 ,0.42  ,4.13    ,0.84   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,10.33   ,2.10   ,39477.34   ,2   ,
P2ULV22191 ,1 ,0.42  ,3.59    ,0.73   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,8.98    ,1.82   ,34312.52   ,2   ,
P2ULV22192 ,1 ,0.42  ,5.28    ,1.07   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,13.20   ,2.68   ,31506.41   ,1   ,
P2ULV22193 ,1 ,0.42  ,5.19    ,1.05   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,12.97   ,2.63   ,30954.94   ,1   ,
P2ULV22194 ,1 ,0.42  ,4.02    ,0.82   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,10.05   ,2.04   ,23055.08   ,1   ,
P2ULV22195 ,1 ,0.42  ,4.96    ,1.01   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,12.41   ,2.52   ,29626.15   ,1   ,
P2ULV22196 ,1 ,0.42  ,16.88   ,3.43   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,42.20   ,8.57   ,161323.60  ,7   ,
P2ULV22197 ,1 ,0.42  ,5.44    ,1.10   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,13.59   ,2.76   ,32443.71   ,1   ,
P2ULV22198 ,3 ,0.42  ,271.88  ,55.21  ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,679.70  ,138.02 ,2755079.00 ,1   ,
P2ULV22199 ,3 ,0.42  ,51.53   ,10.46  ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,128.83  ,26.16  ,397831.30  ,1   ,
P2ULV22200 ,1 ,0.42  ,3.29    ,0.67   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3330  ,8.22    ,1.67   ,17744.87   ,1   ,
P2ULV22201 ,1 ,0.42  ,6.54    ,1.33   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT8056  ,16.34   ,3.32   ,39007.89   ,2   ,
P2ULV22202 ,1 ,0.42  ,6.34    ,1.29   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT8056  ,15.84   ,3.22   ,37818.43   ,2   ,
P2ULV22203 ,1 ,0.42  ,8.19    ,1.66   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7735  ,20.47   ,4.16   ,78269.16   ,3   ,
P2ULV22204 ,1 ,0.42  ,8.16    ,1.66   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3330  ,20.41   ,4.14   ,70462.59   ,1   ,
P2ULV22205 ,1 ,0.42  ,7.19    ,1.46   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT5858  ,17.96   ,3.65   ,62013.61   ,1   ,
P2ULV22206 ,1 ,0.42  ,2.83    ,0.57   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT5858  ,7.07    ,1.44   ,24398.64   ,1   ,
P2ULV22207 ,1 ,0.42  ,9.59    ,1.95   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT5858  ,23.98   ,4.87   ,81939.15   ,1   ,
P2ULV22208 ,1 ,0.42  ,6.41    ,1.30   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT8444  ,16.01   ,3.25   ,38224.71   ,2   ,
P2ULV22209 ,1 ,0.42  ,2.94    ,0.60   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3330  ,7.34    ,1.49   ,15296.25   ,1   ,
P2ULV22210 ,1 ,0.42  ,5.67    ,1.15   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3330  ,14.16   ,2.88   ,48896.86   ,1   ,
P2ULV22211 ,3 ,0.42  ,51.88   ,10.53  ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT5611  ,129.69  ,26.33  ,399748.10  ,1   ,
P2ULV22212 ,1 ,0.42  ,17.65   ,3.58   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT5611  ,44.13   ,8.96   ,142643.30  ,1   ,
P2ULV22213 ,1 ,0.42  ,11.59   ,2.35   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7735  ,28.99   ,5.89   ,110807.80  ,5   ,
P2ULV22214 ,1 ,0.42  ,14.68   ,4.82   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT433   ,36.69   ,12.06  ,93196.82   ,1   ,
P2ULV22215 ,1 ,0.42  ,3.24    ,0.66   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT5265  ,8.10    ,1.64   ,17406.50   ,1   ,
P2ULV22216 ,1 ,0.42  ,5.66    ,1.15   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,14.16   ,2.88   ,33799.45   ,1   ,
P2ULV22217 ,1 ,0.42  ,5.59    ,1.14   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,13.98   ,2.84   ,33377.13   ,1   ,
P2ULV22218 ,1 ,0.42  ,5.60    ,1.14   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,14.01   ,2.84   ,33443.11   ,1   ,
P2ULV18588 ,1 ,0.42  ,6.68    ,1.36   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,16.69   ,3.39   ,39835.58   ,2   ,
P2ULV22220 ,1 ,0.42  ,5.82    ,1.18   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,14.55   ,2.95   ,34725.43   ,1   ,
P2ULV22221 ,1 ,0.42  ,6.24    ,1.27   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,15.60   ,3.17   ,37249.37   ,2   ,
P2ULV22222 ,1 ,0.42  ,5.10    ,1.04   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT433   ,12.74   ,2.59   ,30422.31   ,1   ,
P2ULV22223 ,1 ,0.42  ,5.70    ,1.16   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT433   ,14.25   ,2.89   ,43909.14   ,1   ,
P2ULV22224 ,1 ,0.42  ,6.02    ,1.22   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,15.05   ,3.06   ,35920.63   ,2   ,
P2ULV22225 ,1 ,0.42  ,5.32    ,1.08   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,13.29   ,2.70   ,31728.10   ,1   ,
P2ULV22226 ,1 ,0.42  ,5.08    ,1.03   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,12.69   ,2.58   ,30287.53   ,1   ,
P2ULV22227 ,1 ,0.42  ,6.76    ,1.37   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,16.90   ,3.43   ,40330.07   ,2   ,
P2ULV22228 ,1 ,0.42  ,5.88    ,1.19   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,14.69   ,2.98   ,35064.21   ,1   ,
P2ULV22229 ,1 ,0.42  ,5.20    ,1.06   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT3496  ,13.01   ,2.64   ,31058.41   ,1   ,
P2ULV22230 ,1 ,0.42  ,5.67    ,1.15   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT3496  ,14.18   ,2.88   ,33843.21   ,1   ,
P2ULV22231 ,1 ,0.42  ,5.39    ,1.09   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT3496  ,13.47   ,2.73   ,32148.63   ,1   ,
P2ULV22232 ,1 ,0.42  ,9.79    ,1.99   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT3496  ,24.48   ,4.97   ,75458.12   ,1   ,
P2ULV22233 ,1 ,0.42  ,6.73    ,1.37   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,16.84   ,3.42   ,40190.40   ,2   ,
P2ULV22234 ,1 ,0.42  ,6.24    ,1.27   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,15.60   ,3.17   ,37231.40   ,2   ,
P2ULV22235 ,1 ,0.42  ,5.88    ,1.19   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,14.70   ,2.98   ,35082.35   ,1   ,
