Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P1RLV11443 ,1 ,0.42  ,9.42    ,1.91   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,23.55   ,4.78   ,56220.53   ,4  ,
P1RLV11444 ,1 ,0.42  ,6.24    ,1.27   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,15.60   ,3.17   ,48073.11   ,1  ,
P1RLV11445 ,1 ,0.42  ,7.54    ,1.53   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,18.86   ,3.83   ,45017.18   ,3  ,
P1RLV11446 ,3 ,0.42  ,59.78   ,12.14  ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,149.46  ,30.35  ,460686.80  ,1  ,
P1RLV11447 ,1 ,0.42  ,1.25    ,0.41   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,3.13    ,1.03   ,7956.81    ,1  ,
P1RLV11448 ,1 ,0.42  ,9.24    ,1.88   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,23.09   ,4.69   ,55120.99   ,4  ,
P1RLV11449 ,1 ,0.42  ,1.93    ,0.39   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,4.83    ,0.98   ,16689.06   ,1  ,
P1RLV11450 ,1 ,0.42  ,5.27    ,1.07   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,13.16   ,2.67   ,31423.69   ,1  ,
P1RLV11451 ,1 ,0.42  ,4.28    ,1.41   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,10.71   ,3.52   ,27203.39   ,1  ,
P1RLV11452 ,1 ,0.42  ,1.41    ,0.46   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,3.52    ,1.16   ,8935.53    ,1  ,
P1RLV11453 ,1 ,0.42  ,4.46    ,0.90   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,11.14   ,2.26   ,26223.55   ,1  ,
P1RLV11454 ,1 ,0.42  ,5.39    ,1.10   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,13.48   ,2.74   ,32188.99   ,1  ,
P1RLV11455 ,1 ,0.42  ,9.87    ,3.24   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,24.67   ,8.11   ,62663.30   ,1  ,
P1RLV11456 ,1 ,0.42  ,5.95    ,1.21   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,14.88   ,3.02   ,35513.07   ,1  ,
P1RLV11457 ,1 ,0.42  ,5.85    ,1.19   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,14.62   ,2.97   ,34892.59   ,1  ,
P1RLV11458 ,1 ,0.42  ,4.62    ,0.94   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,11.55   ,2.34   ,27408.74   ,1  ,
P1RLV11459 ,1 ,0.42  ,7.37    ,1.50   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,18.43   ,3.74   ,43985.96   ,3  ,
P1RLV11460 ,1 ,0.42  ,4.77    ,0.97   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,11.91   ,2.42   ,28441.28   ,1  ,
P1RLV11461 ,1 ,0.42  ,5.51    ,1.12   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,13.79   ,2.80   ,32907.70   ,1  ,
P1RLV11462 ,1 ,0.42  ,6.75    ,1.37   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,16.87   ,3.43   ,40266.67   ,2  ,
P1RLV11463 ,1 ,0.42  ,3.21    ,1.05   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,8.02    ,2.64   ,20363.35   ,1  ,
P1RLV11464 ,1 ,0.42  ,4.08    ,0.83   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,10.20   ,2.07   ,23513.06   ,1  ,
P1RLV11465 ,1 ,0.42  ,6.01    ,1.22   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,15.04   ,3.05   ,35893.74   ,2  ,
P1RLV11466 ,1 ,0.42  ,4.76    ,0.97   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,11.90   ,2.42   ,28400.63   ,1  ,
P1RLV11467 ,1 ,0.42  ,6.63    ,1.35   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,16.59   ,3.37   ,39592.64   ,2  ,
P1RLV11468 ,1 ,0.42  ,6.80    ,2.24   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,17.00   ,5.59   ,43186.63   ,1  ,
P1RLV11469 ,1 ,0.42  ,4.95    ,1.63   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,12.38   ,4.07   ,31435.24   ,1  ,
P1RLV11470 ,1 ,0.42  ,6.66    ,1.35   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,16.66   ,3.38   ,39771.42   ,2  ,
P1RLV11471 ,1 ,0.42  ,4.76    ,0.97   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,11.89   ,2.41   ,28382.24   ,1  ,
P1RLV11472 ,1 ,0.42  ,8.74    ,1.77   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,21.84   ,4.44   ,52141.88   ,4  ,
P1RLV11473 ,1 ,0.42  ,6.98    ,1.42   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,17.46   ,3.54   ,41669.79   ,2  ,
P1RLV11474 ,1 ,0.42  ,6.57    ,1.33   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,16.42   ,3.34   ,39204.94   ,2  ,
P1RLV11475 ,1 ,0.42  ,4.86    ,0.99   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,12.16   ,2.47   ,29023.54   ,1  ,
P1RLV11476 ,1 ,0.42  ,6.54    ,1.33   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,16.35   ,3.32   ,39024.50   ,2  ,
P1RLV11477 ,1 ,0.42  ,1.04    ,0.34   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,2.61    ,0.86   ,6622.21    ,1  ,
P1RLV11478 ,1 ,0.42  ,10.87   ,2.21   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,27.17   ,5.52   ,64857.88   ,5  ,
P1RLV11479 ,1 ,0.42  ,8.51    ,1.73   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,21.27   ,4.32   ,50768.40   ,3  ,
P1RLV11480 ,1 ,0.42  ,7.01    ,1.42   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,17.52   ,3.56   ,41828.10   ,2  ,
P1RLV11481 ,1 ,0.42  ,5.24    ,1.06   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,13.11   ,2.66   ,31288.62   ,1  ,
P1RLV11482 ,1 ,0.42  ,2.96    ,0.97   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,7.40    ,2.43   ,18808.35   ,1  ,
P1RLV11483 ,1 ,0.42  ,4.95    ,1.00   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,12.37   ,2.51   ,29520.16   ,1  ,
P1RLV11484 ,1 ,0.42  ,6.23    ,1.27   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,15.58   ,3.16   ,37197.58   ,2  ,
P1RLV11485 ,1 ,0.42  ,6.40    ,1.30   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,16.01   ,3.25   ,38217.08   ,2  ,
P1RLV11486 ,1 ,0.42  ,5.92    ,1.20   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,14.79   ,3.00   ,35306.79   ,1  ,
P1RLV11487 ,1 ,0.42  ,5.20    ,1.06   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,12.99   ,2.64   ,31011.01   ,1  ,
P1RLV11488 ,1 ,0.42  ,4.42    ,0.90   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,11.05   ,2.24   ,25971.19   ,1  ,
P1RLV11489 ,1 ,0.42  ,6.56    ,1.33   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,16.41   ,3.33   ,39166.68   ,2  ,
P1RLV11490 ,1 ,0.42  ,5.44    ,1.10   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,13.60   ,2.76   ,32471.58   ,1  ,
P1RLV11491 ,1 ,0.42  ,5.46    ,1.11   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,13.64   ,2.77   ,32558.21   ,1  ,
P1RLV11492 ,1 ,0.42  ,4.28    ,1.41   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,10.69   ,3.51   ,27163.26   ,1  ,
P1RLV11493 ,1 ,0.42  ,5.58    ,1.84   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,13.96   ,4.59   ,35458.43   ,1  ,
P1RLV11494 ,1 ,0.42  ,4.90    ,1.00   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,12.26   ,2.49   ,29270.96   ,1  ,
P1RLV11495 ,1 ,0.42  ,4.80    ,0.97   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,12.00   ,2.44   ,28652.64   ,1  ,
P1RLV11496 ,1 ,0.42  ,7.03    ,1.43   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,17.57   ,3.57   ,41948.09   ,2  ,
P1RLV11497 ,1 ,0.42  ,7.08    ,1.44   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,17.70   ,3.59   ,42251.16   ,2  ,
P1RLV11498 ,1 ,0.42  ,0.77    ,0.25   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,1.93    ,0.64   ,4910.90    ,1  ,
P1RLV11499 ,1 ,0.42  ,5.19    ,1.05   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,12.99   ,2.64   ,30999.80   ,1  ,
P1RLV11500 ,1 ,0.42  ,2.29    ,0.47   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,5.73    ,1.16   ,11957.95   ,1  ,
P1RLV11501 ,1 ,0.42  ,6.14    ,1.25   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,15.35   ,3.12   ,36647.61   ,2  ,
P1RLV11502 ,1 ,0.42  ,5.30    ,1.08   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,13.26   ,2.69   ,31644.03   ,1  ,
P1RLV11503 ,1 ,0.42  ,5.02    ,1.02   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,12.56   ,2.55   ,29978.34   ,1  ,
P1RLV11504 ,1 ,0.42  ,5.61    ,1.14   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,14.02   ,2.85   ,33467.48   ,1  ,
P1RLV11505 ,1 ,0.42  ,4.93    ,1.00   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,12.32   ,2.50   ,29411.52   ,1  ,
P1RLV11506 ,1 ,0.42  ,0.80    ,0.26   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,2.00    ,0.66   ,5068.22    ,1  ,
P1RLV11507 ,1 ,0.42  ,5.18    ,1.70   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,12.95   ,4.26   ,32892.96   ,1  ,
P1RLV11508 ,1 ,0.42  ,2.27    ,0.74   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,5.66    ,1.86   ,14383.19   ,1  ,
P1RLV11509 ,1 ,0.42  ,5.96    ,1.21   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,14.91   ,3.03   ,35583.16   ,2  ,
P1RLV11510 ,1 ,0.42  ,5.94    ,1.21   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,14.86   ,3.02   ,35471.63   ,1  ,
P1RLV11511 ,1 ,0.42  ,6.69    ,1.36   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,16.72   ,3.39   ,39901.26   ,2  ,
P1RLV11512 ,1 ,0.42  ,6.13    ,1.24   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,15.32   ,3.11   ,36570.05   ,2  ,
P1RLV11513 ,1 ,0.42  ,3.98    ,0.81   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,9.95    ,2.02   ,22779.34   ,1  ,
P1RLV11514 ,1 ,0.42  ,8.09    ,1.64   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,20.22   ,4.11   ,48275.31   ,3  ,
P1RLV11515 ,1 ,0.42  ,4.75    ,0.96   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,11.87   ,2.41   ,28336.44   ,1  ,
P1RLV11516 ,1 ,0.42  ,8.68    ,1.76   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,21.69   ,4.41   ,51784.45   ,4  ,
P1RLV11517 ,1 ,0.42  ,6.71    ,1.36   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,16.77   ,3.41   ,40039.54   ,2  ,
P1RLV11518 ,1 ,0.42  ,3.94    ,0.80   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,9.84    ,2.00   ,22464.46   ,1  ,
P1RLV11519 ,1 ,0.42  ,5.10    ,1.67   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,12.74   ,4.19   ,32357.54   ,1  ,
P1RLV11520 ,1 ,0.42  ,6.11    ,1.24   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT2300 ,15.28   ,3.10   ,36480.20   ,2  ,
P1RLV11521 ,1 ,0.42  ,5.60    ,1.14   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT2300 ,13.99   ,2.84   ,33394.18   ,1  ,
P1RLV11522 ,1 ,0.42  ,1.27    ,0.42   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,3.17    ,1.04   ,8060.21    ,1  ,
P1RLV11523 ,1 ,0.42  ,7.74    ,1.57   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,19.36   ,3.93   ,46207.06   ,3  ,
P1RLV11524 ,1 ,0.42  ,4.84    ,0.98   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT6999 ,12.10   ,2.46   ,28893.44   ,1  ,
P1RLV11525 ,1 ,0.42  ,1.59    ,0.52   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT6999 ,3.97    ,1.31   ,10089.07   ,1  ,
P1RLV11526 ,1 ,0.42  ,3.03    ,0.62   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5851 ,7.58    ,1.54   ,15889.65   ,1  ,
P1RLV11527 ,1 ,0.42  ,6.49    ,1.32   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5851 ,16.22   ,3.29   ,38717.94   ,2  ,
P1RLV11528 ,1 ,0.42  ,6.74    ,1.37   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5851 ,16.85   ,3.42   ,40226.39   ,2  ,
P1RLV11529 ,1 ,0.42  ,13.27   ,2.70   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5851 ,33.19   ,6.74   ,79216.47   ,7  ,
P1RLV11530 ,1 ,0.42  ,6.06    ,1.23   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,15.15   ,3.08   ,36167.46   ,2  ,
P1RLV11531 ,1 ,0.42  ,6.91    ,1.40   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,17.26   ,3.51   ,41209.12   ,2  ,
P1RLV11532 ,1 ,0.42  ,4.84    ,0.98   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,12.09   ,2.46   ,28860.77   ,1  ,
P1RLV11533 ,1 ,0.42  ,7.22    ,1.47   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,18.04   ,3.66   ,43059.01   ,2  ,
P1RLV11534 ,1 ,0.42  ,4.85    ,0.98   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,12.11   ,2.46   ,28918.51   ,1  ,
P1RLV11535 ,1 ,0.42  ,6.29    ,1.28   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,15.72   ,3.19   ,37525.94   ,2  ,
P1RLV11536 ,1 ,0.42  ,5.35    ,1.09   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,13.38   ,2.72   ,31944.60   ,1  ,
P1RLV11537 ,1 ,0.42  ,6.47    ,1.31   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,16.16   ,3.28   ,38586.10   ,2  ,
P1RLV11538 ,1 ,0.42  ,5.90    ,1.20   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,14.76   ,3.00   ,35239.17   ,1  ,
P1RLV11539 ,1 ,0.42  ,1.74    ,0.57   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,4.35    ,1.43   ,11046.32   ,1  ,
P1RLV11540 ,1 ,0.42  ,8.23    ,1.67   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,20.58   ,4.18   ,49118.01   ,3  ,
P1RLV11541 ,1 ,0.42  ,4.86    ,0.99   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,12.16   ,2.47   ,29018.51   ,1  ,
P1RLV11542 ,3 ,0.42  ,85.28   ,17.32  ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,213.20  ,43.29  ,1041597.00 ,1  ,
P1RLV11543 ,1 ,0.42  ,8.62    ,1.75   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,21.55   ,4.37   ,51430.20   ,4  ,
P1RLV11544 ,1 ,0.42  ,8.99    ,1.82   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,22.46   ,4.56   ,69241.59   ,1  ,
P1RLV11545 ,1 ,0.42  ,3.69    ,0.75   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,9.21    ,1.87   ,20641.14   ,1  ,
P1RLV11546 ,1 ,0.42  ,7.53    ,1.53   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,18.82   ,3.82   ,44933.91   ,3  ,
P1RLV11547 ,1 ,0.42  ,8.29    ,2.73   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,20.74   ,6.82   ,52668.31   ,1  ,
P1RLV11548 ,1 ,0.42  ,6.71    ,1.36   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,16.77   ,3.41   ,40042.95   ,2  ,
P1RLV11549 ,1 ,0.42  ,3.62    ,0.74   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,9.05    ,1.84   ,20173.03   ,1  ,
P1RLV11550 ,1 ,0.42  ,5.18    ,1.05   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,12.95   ,2.63   ,30920.52   ,1  ,
P1RLV11551 ,1 ,0.42  ,4.80    ,0.97   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,12.00   ,2.44   ,28643.95   ,1  ,
P1RLV11552 ,1 ,0.42  ,11.12   ,3.66   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,27.80   ,9.14   ,70623.69   ,1  ,
P1RLV11553 ,1 ,0.42  ,5.42    ,1.10   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,13.55   ,2.75   ,32333.61   ,1  ,
P1RLV11554 ,1 ,0.42  ,7.23    ,2.38   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,18.09   ,5.94   ,45938.14   ,1  ,
P1RLV11555 ,1 ,0.42  ,4.97    ,1.01   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,12.44   ,2.53   ,29685.64   ,1  ,
P1RLV11556 ,3 ,0.42  ,124.35  ,25.25  ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,310.88  ,63.13  ,1035979.00 ,1  ,
P1RLV11557 ,1 ,0.42  ,6.26    ,2.06   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,15.65   ,5.14   ,39752.86   ,1  ,
P1RLV11558 ,1 ,0.42  ,2.20    ,0.72   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,5.49    ,1.80   ,13947.23   ,1  ,
P1RLV11559 ,1 ,0.42  ,0.41    ,0.13   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,1.01    ,0.33   ,2575.35    ,1  ,
P1RLV11560 ,1 ,0.42  ,6.73    ,1.37   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,16.82   ,3.41   ,40140.73   ,2  ,
P1RLV11561 ,1 ,0.42  ,2.37    ,0.78   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,5.91    ,1.94   ,15019.85   ,1  ,
P1RLV11562 ,1 ,0.42  ,2.56    ,0.84   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,6.41    ,2.11   ,16276.87   ,1  ,
P1RLV11563 ,1 ,0.42  ,9.64    ,1.96   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,24.10   ,4.89   ,57535.61   ,4  ,
P1RLV11564 ,1 ,0.42  ,7.27    ,1.48   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,18.18   ,3.69   ,43385.54   ,3  ,
P1RLV11565 ,1 ,0.42  ,6.88    ,1.40   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,17.21   ,3.49   ,41079.55   ,2  ,
P1RLV11566 ,1 ,0.42  ,2.20    ,0.72   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,5.51    ,1.81   ,13989.44   ,1  ,
P1RLV11567 ,1 ,0.42  ,8.27    ,2.72   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,20.68   ,6.80   ,52538.07   ,1  ,
P1RLV11568 ,1 ,0.42  ,7.99    ,1.62   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT5663 ,19.97   ,4.06   ,47675.34   ,3  ,
P1RLV11569 ,1 ,0.42  ,5.74    ,1.17   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,14.36   ,2.92   ,34270.21   ,1  ,
P1RLV11570 ,1 ,0.42  ,5.79    ,1.18   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,14.47   ,2.94   ,34539.11   ,1  ,
P1RLV11571 ,1 ,0.42  ,4.75    ,0.96   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT5663 ,11.87   ,2.41   ,28329.73   ,1  ,
P1RLV11572 ,1 ,0.42  ,1.31    ,0.43   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT5663 ,3.27    ,1.07   ,8302.61    ,1  ,
P1RLV11573 ,1 ,0.42  ,4.95    ,1.00   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT5663 ,12.37   ,2.51   ,29528.29   ,1  ,
P1RLV11574 ,1 ,0.42  ,0.45    ,0.15   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT5663 ,1.13    ,0.37   ,2868.42    ,1  ,
P1RLV11575 ,1 ,0.42  ,5.35    ,1.09   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,13.38   ,2.72   ,31944.77   ,1  ,
P1RLV874   ,1 ,0.42  ,4.95    ,1.01   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,12.38   ,2.51   ,29544.82   ,1  ,
P1RLV11577 ,1 ,0.42  ,5.41    ,1.10   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,13.52   ,2.75   ,32284.51   ,1  ,
P1RLV11578 ,1 ,0.42  ,5.53    ,1.12   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,13.84   ,2.81   ,47768.95   ,1  ,
P1RLV11579 ,1 ,0.42  ,5.74    ,1.17   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,14.36   ,2.92   ,34270.05   ,1  ,
P1RLV11580 ,1 ,0.42  ,13.21   ,2.68   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,33.02   ,6.71   ,78827.31   ,7  ,
P1RLV11581 ,1 ,0.42  ,5.12    ,1.04   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,12.80   ,2.60   ,30559.48   ,1  ,
P1RLV11582 ,1 ,0.42  ,4.90    ,0.99   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,12.24   ,2.49   ,29214.52   ,1  ,
P1RLV11583 ,1 ,0.42  ,7.36    ,1.49   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,18.40   ,3.74   ,43921.45   ,3  ,
P1RLV11584 ,1 ,0.42  ,1.00    ,0.20   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,2.50    ,0.51   ,5250.12    ,1  ,
P1RLV11585 ,1 ,0.42  ,7.31    ,1.48   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,18.28   ,3.71   ,43634.23   ,3  ,
P1RLV11586 ,1 ,0.42  ,5.21    ,1.06   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,13.02   ,2.64   ,31087.48   ,1  ,
P1RLV11587 ,1 ,0.42  ,2.57    ,0.85   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,6.43    ,2.11   ,16332.39   ,1  ,
P1RLV11588 ,1 ,0.42  ,1.37    ,0.45   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,3.42    ,1.12   ,8687.94    ,1  ,
P1RLV11589 ,1 ,0.42  ,0.69    ,0.23   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,1.72    ,0.56   ,4361.21    ,1  ,
P1RLV11590 ,1 ,0.42  ,6.83    ,1.39   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,17.08   ,3.47   ,40763.47   ,2  ,
P1RLV11591 ,1 ,0.42  ,5.71    ,1.16   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,14.29   ,2.90   ,34101.39   ,1  ,
P1RLV11592 ,1 ,0.42  ,1.46    ,0.48   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,3.66    ,1.20   ,9287.00    ,1  ,
P1RLV11593 ,1 ,0.42  ,6.57    ,1.33   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,16.43   ,3.34   ,39230.14   ,2  ,
P1RLV11594 ,1 ,0.42  ,5.71    ,1.16   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,14.27   ,2.90   ,34072.49   ,1  ,
P1RLV11595 ,1 ,0.42  ,4.80    ,0.97   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,12.00   ,2.44   ,28643.01   ,1  ,
P1RLV11596 ,1 ,0.42  ,6.19    ,1.26   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,15.48   ,3.14   ,36957.63   ,2  ,
